site_id,site_name,plan_date,cuisine_type,menu_category,status,event_name,event_date,expected_participants,budget_amount,meals,notes
KBR-384,KBR,2026-09-01,philippines,labor,draft,,,,,"[{""meal_type"":""breakfast"",""recipe_id"":""RCP-011-BOILEDEGGS-KBR384ONEGOV3"",""recipe_code"":""RCP-011-BOILEDEGGS-KBR384ONEGOV3"",""recipe_name"":""Boiled Eggs KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED EGGS""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TEA+COFFEE+MILK"",""JUICE""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-023-OATMEAL-KBR384ONEGOV3"",""recipe_code"":""RCP-023-OATMEAL-KBR384ONEGOV3"",""recipe_name"":""Oatmeal KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""OATS""]},{""meal_type"":""breakfast"",""recipe_id"":""PH-021-SARDINEPHILI"",""recipe_code"":""PH-021-SARDINEPHILI"",""recipe_name"":""Sardine Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SARDINES""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]},{""meal_type"":""lunch"",""recipe_id"":""PH-001-BEEFCALDARET"",""recipe_code"":""PH-001-BEEFCALDARET"",""recipe_name"":""Beef Caldareta Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BEEF CALDERETA""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TANG JUICE"",""TEA+COFFEE+MILK""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-003-FRUITSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-003-FRUITSALAD-KBR384ONEGOV3"",""recipe_name"":""FRUIT SALAD KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""FRESH FRUIT""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_name"":""Green Salad Mix KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SALAD""]},{""meal_type"":""lunch"",""recipe_id"":""PH-016-NILAGASOUPPH"",""recipe_code"":""PH-016-NILAGASOUPPH"",""recipe_name"":""Nilaga soup Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""NIGALA SOUP""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]},{""meal_type"":""dinner"",""recipe_id"":""PH-007-CHICKENSOTAN"",""recipe_code"":""PH-007-CHICKENSOTAN"",""recipe_name"":""Chicken Sotanghon Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""CH SOTANGHON""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TANG JUICE"",""TEA+COFFEE+MILK""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_name"":""Green Salad Mix KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SALAD""]},{""meal_type"":""dinner"",""recipe_id"":""PH-026-TINOLASOUPPH"",""recipe_code"":""PH-026-TINOLASOUPPH"",""recipe_name"":""Tinola soup Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""CHICKEN TINOLA""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]}]",Generated philippines labor menu for KBR-384 from senior source menu. Expected servings defaulted to 1 per scheduled recipe because source workbook does not include headcounts.
KBR-384,KBR,2026-09-02,philippines,labor,draft,,,,,"[{""meal_type"":""breakfast"",""recipe_id"":""RCP-011-BOILEDEGGS-KBR384ONEGOV3"",""recipe_code"":""RCP-011-BOILEDEGGS-KBR384ONEGOV3"",""recipe_name"":""Boiled Eggs KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED EGGS""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TEA+COFFEE+MILK"",""JUICE""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-023-OATMEAL-KBR384ONEGOV3"",""recipe_code"":""RCP-023-OATMEAL-KBR384ONEGOV3"",""recipe_name"":""Oatmeal KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""OATS""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-019-SCRAMBLEDE-KBR384ONEGOV3"",""recipe_code"":""RCP-019-SCRAMBLEDE-KBR384ONEGOV3"",""recipe_name"":""Scrambled Eggs KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SCRAMBLED EGGS""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]},{""meal_type"":""lunch"",""recipe_id"":""PH-004-CHICKENADOBO"",""recipe_code"":""PH-004-CHICKENADOBO"",""recipe_name"":""Chicken Adobo Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""CHICKEN ADOBO""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TANG JUICE"",""TEA+COFFEE+MILK""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-003-FRUITSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-003-FRUITSALAD-KBR384ONEGOV3"",""recipe_name"":""FRUIT SALAD KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""FRESH FRUIT""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_name"":""Green Salad Mix KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SALAD""]},{""meal_type"":""lunch"",""recipe_id"":""PH-019-PESANGSOUPPH"",""recipe_code"":""PH-019-PESANGSOUPPH"",""recipe_name"":""Pesang soup Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""PRESANG SOUP""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TANG JUICE"",""TEA+COFFEE+MILK""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_name"":""Green Salad Mix KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SALAD""]},{""meal_type"":""dinner"",""recipe_id"":""PH-014-MACKERELTILA"",""recipe_code"":""PH-014-MACKERELTILA"",""recipe_name"":""Mackerel / Tilapia / milk fry fish Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TILAPIA FISH""]},{""meal_type"":""dinner"",""recipe_id"":""PH-015-MUNGBEANSOUP"",""recipe_code"":""PH-015-MUNGBEANSOUP"",""recipe_name"":""Mung Bean Soup Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""MUNG BEAN SOUP""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]}]",Generated philippines labor menu for KBR-384 from senior source menu. Expected servings defaulted to 1 per scheduled recipe because source workbook does not include headcounts.
KBR-384,KBR,2026-09-03,philippines,labor,draft,,,,,"[{""meal_type"":""breakfast"",""recipe_id"":""RCP-011-BOILEDEGGS-KBR384ONEGOV3"",""recipe_code"":""RCP-011-BOILEDEGGS-KBR384ONEGOV3"",""recipe_name"":""Boiled Eggs KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED EGGS""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-006-CHANAMASAL-KBR384ONEGOV3"",""recipe_code"":""RCP-006-CHANAMASAL-KBR384ONEGOV3"",""recipe_name"":""Chana Masala KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TUNA""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TEA+COFFEE+MILK"",""JUICE""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-023-OATMEAL-KBR384ONEGOV3"",""recipe_code"":""RCP-023-OATMEAL-KBR384ONEGOV3"",""recipe_name"":""Oatmeal KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""OATS""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]},{""meal_type"":""lunch"",""recipe_id"":""PH-007-CHICKENSOTAN"",""recipe_code"":""PH-007-CHICKENSOTAN"",""recipe_name"":""Chicken Sotanghon Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""CHICKEN SOTANGHON SOUP""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TANG JUICE"",""TEA+COFFEE+MILK""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-003-FRUITSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-003-FRUITSALAD-KBR384ONEGOV3"",""recipe_name"":""FRUIT SALAD KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""FRESH FRUIT""]},{""meal_type"":""lunch"",""recipe_id"":""PH-013-GINATAANGMAN"",""recipe_code"":""PH-013-GINATAANGMAN"",""recipe_name"":""Ginataang Manok Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""CHICKEN GINATAANG""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_name"":""Green Salad Mix KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SALAD""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TANG JUICE"",""TEA+COFFEE+MILK""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_name"":""Green Salad Mix KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SALAD""]},{""meal_type"":""dinner"",""recipe_id"":""PH-014-MACKERELTILA"",""recipe_code"":""PH-014-MACKERELTILA"",""recipe_name"":""Mackerel / Tilapia / milk fry fish Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""MILK FISH BANGUS""]},{""meal_type"":""dinner"",""recipe_id"":""PH-017-PAKBETPHILIP"",""recipe_code"":""PH-017-PAKBETPHILIP"",""recipe_name"":""Pak Bet Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""PAK BET""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]}]",Generated philippines labor menu for KBR-384 from senior source menu. Expected servings defaulted to 1 per scheduled recipe because source workbook does not include headcounts.
KBR-384,KBR,2026-09-04,philippines,labor,draft,,,,,"[{""meal_type"":""breakfast"",""recipe_id"":""RCP-011-BOILEDEGGS-KBR384ONEGOV3"",""recipe_code"":""RCP-011-BOILEDEGGS-KBR384ONEGOV3"",""recipe_name"":""Boiled Eggs KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED EGGS""]},{""meal_type"":""breakfast"",""recipe_id"":""PH-003-CHLUNCHEONCH"",""recipe_code"":""PH-003-CHLUNCHEONCH"",""recipe_name"":""Ch.Luncheon Chicken / Beef Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""CHICKEN LUNCHION MEAT""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TEA+COFFEE+MILK"",""JUICE""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-023-OATMEAL-KBR384ONEGOV3"",""recipe_code"":""RCP-023-OATMEAL-KBR384ONEGOV3"",""recipe_name"":""Oatmeal KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""OATS""]},{""meal_type"":""breakfast"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]},{""meal_type"":""lunch"",""recipe_id"":""PH-010-CHICKENFRYPH"",""recipe_code"":""PH-010-CHICKENFRYPH"",""recipe_name"":""Chicken fry Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""CHIICKEN BROASTED""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TANG JUICE"",""TEA+COFFEE+MILK""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-003-FRUITSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-003-FRUITSALAD-KBR384ONEGOV3"",""recipe_name"":""FRUIT SALAD KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""FRUIT""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_name"":""Green Salad Mix KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SALAD""]},{""meal_type"":""lunch"",""recipe_id"":""PH-026-TINOLASOUPPH"",""recipe_code"":""PH-026-TINOLASOUPPH"",""recipe_name"":""Tinola soup Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TRINOLA""]},{""meal_type"":""lunch"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_code"":""RCP-001-CLASSICCOF-KBR384ONEGOV3"",""recipe_name"":""CLASSIC COFFEE & TANG KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""TANG JUICE"",""TEA+COFFEE+MILK""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_code"":""RCP-081-GREENSALAD-KBR384ONEGOV3"",""recipe_name"":""Green Salad Mix KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""SALAD""]},{""meal_type"":""dinner"",""recipe_id"":""PH-018-PANCITMIXPHI"",""recipe_code"":""PH-018-PANCITMIXPHI"",""recipe_name"":""Pancit Mix Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""PANCIT MIX""]},{""meal_type"":""dinner"",""recipe_id"":""PH-028-WHITEHAMOURF"",""recipe_code"":""PH-028-WHITEHAMOURF"",""recipe_name"":""White hamour fry fish Philippines Filipino KBR-384 1 Serving"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""FISH FILLET FRY""]},{""meal_type"":""dinner"",""recipe_id"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_code"":""RCP-076-WHITERICE-KBR384ONEGOV3"",""recipe_name"":""White Rice KBR-384 ONEGO V3"",""expected_servings"":1,""menu_category"":""labor"",""source_menu_category"":""senior"",""source_menu_items"":[""BOILED RICE""]}]",Generated philippines labor menu for KBR-384 from senior source menu. Expected servings defaulted to 1 per scheduled recipe because source workbook does not include headcounts.
